,date,time,price,change,volume,amount,type,code
4263,2021-06-10,14:54:15,112.5,0.0,12,135008,卖盘,000538
4264,2021-06-10,14:54:19,112.51,0.01,24,270019,买盘,000538
4265,2021-06-10,14:54:21,112.51,0.0,16,180017,中性盘,000538
4266,2021-06-10,14:54:25,112.51,0.0,8,90010,卖盘,000538
4267,2021-06-10,14:54:28,112.52,0.01,18,202530,买盘,000538
4268,2021-06-10,14:54:30,112.53,0.01,73,821342,买盘,000538
4269,2021-06-10,14:54:34,112.53,0.0,11,123783,买盘,000538
4270,2021-06-10,14:54:37,112.53,0.0,9,101280,卖盘,000538
4271,2021-06-10,14:54:40,112.53,0.0,16,180056,卖盘,000538
4272,2021-06-10,14:54:42,112.54,0.01,2,22508,买盘,000538
4273,2021-06-10,14:54:46,112.54,0.0,21,236334,买盘,000538
4274,2021-06-10,14:54:49,112.54,0.0,29,326380,卖盘,000538
4275,2021-06-10,14:54:52,112.54,0.0,15,168819,卖盘,000538
4276,2021-06-10,14:54:55,112.55,0.01,13,146310,买盘,000538
4277,2021-06-10,14:54:57,112.54,-0.01,3,33764,卖盘,000538
4278,2021-06-10,14:55:00,112.55,0.01,14,157567,买盘,000538
4279,2021-06-10,14:55:04,112.56,0.01,12,135056,买盘,000538
4280,2021-06-10,14:55:06,112.56,0.0,54,607797,买盘,000538
4281,2021-06-10,14:55:09,112.55,-0.01,15,168833,卖盘,000538
4282,2021-06-10,14:55:12,112.55,0.0,36,405185,买盘,000538
4283,2021-06-10,14:55:16,112.55,0.0,24,270112,买盘,000538
4284,2021-06-10,14:55:19,112.55,0.0,10,112550,买盘,000538
4285,2021-06-10,14:55:22,112.55,0.0,13,146314,买盘,000538
4286,2021-06-10,14:55:24,112.55,0.0,7,78785,卖盘,000538
4287,2021-06-10,14:55:28,112.57,0.02,40,450249,买盘,000538
4288,2021-06-10,14:55:31,112.58,0.01,6,67542,买盘,000538
4289,2021-06-10,14:55:33,112.57,-0.01,218,2454478,中性盘,000538
4290,2021-06-10,14:55:36,112.57,0.0,11,123827,买盘,000538
4291,2021-06-10,14:55:40,112.57,0.0,4,45030,卖盘,000538
4292,2021-06-10,14:55:42,112.64,0.07,32,360399,买盘,000538
4293,2021-06-10,14:55:46,112.64,0.0,4,45056,卖盘,000538
4294,2021-06-10,14:55:49,112.65,0.01,51,574474,买盘,000538
4295,2021-06-10,14:55:51,112.65,0.0,14,157712,买盘,000538
4296,2021-06-10,14:55:55,112.64,-0.01,52,585787,卖盘,000538
4297,2021-06-10,14:55:57,112.65,0.01,23,259099,中性盘,000538
4298,2021-06-10,14:56:01,112.63,-0.02,24,270301,卖盘,000538
4299,2021-06-10,14:56:05,112.64,0.01,27,304091,买盘,000538
4300,2021-06-10,14:56:06,112.66,0.02,117,1318249,买盘,000538
4301,2021-06-10,14:56:09,112.58,-0.08,13,146374,卖盘,000538
4302,2021-06-10,14:56:13,112.58,0.0,15,168876,卖盘,000538
4303,2021-06-10,14:56:15,112.63,0.05,38,427834,买盘,000538
4304,2021-06-10,14:56:19,112.62,-0.01,27,304039,中性盘,000538
4305,2021-06-10,14:56:22,112.6,-0.02,25,281536,卖盘,000538
4306,2021-06-10,14:56:25,112.62,0.02,16,180181,买盘,000538
4307,2021-06-10,14:56:28,112.62,0.0,42,472980,买盘,000538
4308,2021-06-10,14:56:31,112.63,0.01,113,1272637,买盘,000538
4309,2021-06-10,14:56:34,112.62,-0.01,19,213984,卖盘,000538
4310,2021-06-10,14:56:37,112.63,0.01,15,168945,买盘,000538
4311,2021-06-10,14:56:40,112.63,0.0,17,191469,中性盘,000538
4312,2021-06-10,14:56:43,112.71,0.08,169,1904176,买盘,000538
4313,2021-06-10,14:56:46,112.71,0.0,19,214150,卖盘,000538
4314,2021-06-10,14:56:49,112.71,0.0,38,428298,卖盘,000538
4315,2021-06-10,14:56:52,112.7,-0.01,3,33806,中性盘,000538
4316,2021-06-10,14:56:55,112.69,-0.01,6,67612,中性盘,000538
4317,2021-06-10,14:56:57,112.69,0.0,12,135228,买盘,000538
4318,2021-06-10,14:57:01,112.7,0.01,42,473314,买盘,000538
4319,2021-06-10,15:00:04,112.7,0.0,936,10553453,卖盘,000538
4320,2021-06-10,09:25:01,112.0,-0.34,249,2788800,卖盘,000538
4321,2021-06-10,09:30:01,111.84,-0.16,2,22368,卖盘,000538
4322,2021-06-10,09:30:05,111.88,0.04,597,6696102,卖盘,000538
4323,2021-06-10,09:30:07,111.8,-0.08,87,973418,卖盘,000538
4324,2021-06-10,09:30:10,111.8,0.0,51,570574,卖盘,000538
4325,2021-06-10,09:30:12,111.84,0.04,19,212452,买盘,000538
4326,2021-06-10,09:30:16,112.2,0.36,55,615111,买盘,000538
4327,2021-06-10,09:30:18,111.97,-0.23,2,22377,中性盘,000538
4328,2021-06-10,09:30:22,111.84,-0.13,5,55920,中性盘,000538
4329,2021-06-10,09:30:25,111.99,0.15,26,290926,买盘,000538
4330,2021-06-10,09:30:27,112.0,0.01,2,22400,买盘,000538
4331,2021-06-10,09:30:31,111.97,-0.03,221,2481447,卖盘,000538
4332,2021-06-10,09:30:33,112.3,0.33,2,22433,中性盘,000538
4333,2021-06-10,09:30:37,112.47,0.17,2,22454,买盘,000538
4334,2021-06-10,09:30:39,112.08,-0.39,72,808041,卖盘,000538
4335,2021-06-10,09:30:42,112.46,0.38,8,89956,买盘,000538
4336,2021-06-10,09:30:46,112.3,-0.16,3,33688,买盘,000538
4337,2021-06-10,09:30:48,112.23,-0.07,15,168354,卖盘,000538
4338,2021-06-10,09:30:52,112.3,0.07,22,246962,买盘,000538
4339,2021-06-10,09:30:54,112.33,0.03,3,33696,买盘,000538
4340,2021-06-10,09:30:58,112.33,0.0,159,1788004,中性盘,000538
4341,2021-06-10,09:31:01,112.39,0.06,1,11239,卖盘,000538
4342,2021-06-10,09:31:05,112.59,0.2,22,247514,买盘,000538
4343,2021-06-10,09:31:06,112.43,-0.16,17,191137,中性盘,000538
4344,2021-06-10,09:31:10,112.6,0.17,24,270258,买盘,000538
4345,2021-06-10,09:31:13,112.12,-0.48,120,1347695,卖盘,000538
4346,2021-06-10,09:31:16,112.37,0.25,24,269546,买盘,000538
4347,2021-06-10,09:31:18,112.37,0.0,8,89878,买盘,000538
4348,2021-06-10,09:31:22,112.3,-0.07,27,303224,卖盘,000538
4349,2021-06-10,09:31:25,112.13,-0.17,9,100996,卖盘,000538
4350,2021-06-10,09:31:27,112.3,0.17,55,617031,买盘,000538
4351,2021-06-10,09:31:31,112.12,-0.18,12,134688,卖盘,000538
4352,2021-06-10,09:31:34,112.22,0.1,6,67309,买盘,000538
4353,2021-06-10,09:31:37,112.26,0.04,17,190843,卖盘,000538
4354,2021-06-10,09:31:39,112.14,-0.12,13,145865,卖盘,000538
4355,2021-06-10,09:31:43,112.21,0.07,18,201985,买盘,000538
4356,2021-06-10,09:31:45,112.1,-0.11,35,392588,卖盘,000538
4357,2021-06-10,09:31:49,112.14,0.04,20,224226,买盘,000538
4358,2021-06-10,09:31:51,112.07,-0.07,20,224164,卖盘,000538
4359,2021-06-10,09:31:55,112.07,0.0,54,605210,卖盘,000538
4360,2021-06-10,09:31:57,112.07,0.0,23,257787,卖盘,000538
4361,2021-06-10,09:32:01,112.13,0.06,15,168169,买盘,000538
4362,2021-06-10,09:32:04,112.12,-0.01,24,269058,买盘,000538
4363,2021-06-10,09:32:06,112.12,0.0,41,459864,买盘,000538
4364,2021-06-10,09:32:10,112.12,0.0,9,100908,卖盘,000538
4365,2021-06-10,09:32:13,112.34,0.22,6,67397,买盘,000538
4366,2021-06-10,09:32:15,112.27,-0.07,4,44927,卖盘,000538
4367,2021-06-10,09:32:18,112.37,0.1,5,56174,买盘,000538
4368,2021-06-10,09:32:22,112.32,-0.05,8,89857,卖盘,000538
4369,2021-06-10,09:32:25,112.5,0.18,39,438265,买盘,000538
4370,2021-06-10,09:32:28,112.5,0.0,72,809286,买盘,000538
4371,2021-06-10,09:32:31,112.58,0.08,11,123682,买盘,000538
4372,2021-06-10,09:32:34,112.6,0.02,1,11260,买盘,000538
4373,2021-06-10,09:32:36,112.58,-0.02,13,146360,卖盘,000538
4374,2021-06-10,09:32:39,112.6,0.02,41,461650,买盘,000538
4375,2021-06-10,09:32:42,112.58,-0.02,62,698147,卖盘,000538
4376,2021-06-10,09:32:46,112.61,0.03,6,67585,中性盘,000538
4377,2021-06-10,09:32:48,112.6,-0.01,33,371690,卖盘,000538
4378,2021-06-10,09:32:51,112.7,0.1,27,304231,买盘,000538
4379,2021-06-10,09:32:55,112.69,-0.01,6,67642,中性盘,000538
4380,2021-06-10,09:32:58,112.8,0.11,30,338336,买盘,000538
4381,2021-06-10,09:33:01,112.73,-0.07,4,45097,卖盘,000538
4382,2021-06-10,09:33:04,112.73,0.0,102,1150309,卖盘,000538
4383,2021-06-10,09:33:07,112.9,0.17,14,158047,买盘,000538
4384,2021-06-10,09:33:10,112.9,0.0,14,158029,卖盘,000538
4385,2021-06-10,09:33:13,112.96,0.06,13,146783,买盘,000538
4386,2021-06-10,09:33:16,112.78,-0.18,65,733595,卖盘,000538
4387,2021-06-10,09:33:19,112.87,0.09,49,552965,中性盘,000538
4388,2021-06-10,09:33:22,112.78,-0.09,31,349795,卖盘,000538
4389,2021-06-10,09:33:25,112.73,-0.05,54,608981,卖盘,000538
4390,2021-06-10,09:33:27,112.78,0.05,29,327115,卖盘,000538
4391,2021-06-10,09:33:30,112.76,-0.02,27,304556,卖盘,000538
4392,2021-06-10,09:33:34,112.9,0.14,43,485026,买盘,000538
4393,2021-06-10,09:33:37,112.78,-0.12,25,281975,卖盘,000538
4394,2021-06-10,09:33:39,112.86,0.08,15,169278,中性盘,000538
4395,2021-06-10,09:33:42,112.78,-0.08,18,203100,卖盘,000538
4396,2021-06-10,09:33:45,112.8,0.02,31,349854,中性盘,000538
4397,2021-06-10,09:33:49,112.9,0.1,47,530420,买盘,000538
4398,2021-06-10,09:33:52,112.9,0.0,15,169332,买盘,000538
4399,2021-06-10,09:33:55,112.9,0.0,20,225768,买盘,000538
4400,2021-06-10,09:33:58,112.9,0.0,4,45162,卖盘,000538
4401,2021-06-10,09:34:01,112.88,-0.02,30,338693,卖盘,000538
4402,2021-06-10,09:34:04,112.9,0.02,16,180625,买盘,000538
4403,2021-06-10,09:34:07,112.58,-0.32,365,4113933,卖盘,000538
4404,2021-06-10,09:34:10,112.47,-0.11,76,855085,卖盘,000538
4405,2021-06-10,09:34:12,112.5,0.03,40,449931,买盘,000538
4406,2021-06-10,09:34:16,112.35,-0.15,16,179818,卖盘,000538
4407,2021-06-10,09:34:19,112.37,0.02,20,224728,买盘,000538
4408,2021-06-10,09:34:21,112.32,-0.05,20,224719,卖盘,000538
4409,2021-06-10,09:34:25,112.49,0.17,30,337102,买盘,000538
4410,2021-06-10,09:34:28,112.65,0.16,41,461452,买盘,000538
4411,2021-06-10,09:34:30,112.83,0.18,15,168955,中性盘,000538
4412,2021-06-10,09:34:34,112.65,-0.18,8,90162,卖盘,000538
4413,2021-06-10,09:34:37,112.65,0.0,8,90114,卖盘,000538
4414,2021-06-10,09:34:39,112.65,0.0,18,202667,中性盘,000538
4415,2021-06-10,09:34:42,112.63,-0.02,28,315421,卖盘,000538
4416,2021-06-10,09:34:45,112.63,0.0,19,213949,买盘,000538
4417,2021-06-10,09:34:49,112.61,-0.02,11,123847,中性盘,000538
4418,2021-06-10,09:34:52,112.61,0.0,66,742535,中性盘,000538
4419,2021-06-10,09:34:54,112.61,0.0,67,753252,买盘,000538
4420,2021-06-10,09:34:58,112.61,0.0,13,146404,买盘,000538
4421,2021-06-10,09:35:00,112.59,-0.02,34,382845,卖盘,000538
4422,2021-06-10,09:35:04,112.65,0.06,36,405403,买盘,000538
4423,2021-06-10,09:35:07,112.69,0.04,38,428109,中性盘,000538
4424,2021-06-10,09:35:10,112.78,0.09,31,349435,买盘,000538
4425,2021-06-10,09:35:12,112.8,0.02,22,248038,买盘,000538
4426,2021-06-10,09:35:16,112.79,-0.01,35,394792,买盘,000538
4427,2021-06-10,09:35:19,112.88,0.09,13,146660,买盘,000538
4428,2021-06-10,09:35:21,112.88,0.0,4,45144,买盘,000538
4429,2021-06-10,09:35:25,112.88,0.0,6,67728,买盘,000538
4430,2021-06-10,09:35:28,112.8,-0.08,51,575345,卖盘,000538
4431,2021-06-10,09:35:31,112.8,0.0,16,180471,买盘,000538
4432,2021-06-10,09:35:34,112.8,0.0,54,609052,买盘,000538
4433,2021-06-10,09:35:37,112.8,0.0,21,236864,买盘,000538
4434,2021-06-10,09:35:40,112.8,0.0,14,157819,买盘,000538
4435,2021-06-10,09:35:43,112.8,0.0,39,439847,买盘,000538
4436,2021-06-10,09:35:46,112.75,-0.05,16,180448,中性盘,000538
4437,2021-06-10,09:35:49,112.69,-0.06,16,180435,卖盘,000538
4438,2021-06-10,09:35:52,112.69,0.0,53,597252,买盘,000538
4439,2021-06-10,09:35:55,112.69,0.0,61,687422,买盘,000538
4440,2021-06-10,09:35:58,112.69,0.0,25,281735,中性盘,000538
4441,2021-06-10,09:36:00,112.75,0.06,12,135274,买盘,000538
4442,2021-06-10,09:36:05,112.7,-0.05,105,1184021,中性盘,000538
4443,2021-06-10,09:36:06,112.77,0.07,65,733420,中性盘,000538
4444,2021-06-10,09:36:10,112.81,0.04,72,812727,中性盘,000538
4445,2021-06-10,09:36:13,112.9,0.09,49,553218,买盘,000538
4446,2021-06-10,09:36:16,112.9,0.0,12,135470,卖盘,000538
4447,2021-06-10,09:36:19,112.91,0.01,72,812915,买盘,000538
4448,2021-06-10,09:36:21,112.92,0.01,14,158073,买盘,000538
4449,2021-06-10,09:36:25,112.91,-0.01,12,135498,卖盘,000538
4450,2021-06-10,09:36:28,112.91,0.0,24,271029,卖盘,000538
4451,2021-06-10,09:36:31,112.91,0.0,43,485509,卖盘,000538
4452,2021-06-10,09:36:33,112.81,-0.1,129,1455576,卖盘,000538
4453,2021-06-10,09:36:37,112.76,-0.05,16,180525,中性盘,000538
4454,2021-06-10,09:36:40,112.75,-0.01,31,349622,卖盘,000538
4455,2021-06-10,09:36:43,112.74,-0.01,14,157836,中性盘,000538
4456,2021-06-10,09:36:46,112.73,-0.01,130,1464725,中性盘,000538
4457,2021-06-10,09:36:48,112.69,-0.04,15,169046,买盘,000538
4458,2021-06-10,09:36:52,112.8,0.11,14,157921,买盘,000538
4459,2021-06-10,09:36:54,112.8,0.0,15,169200,卖盘,000538
4460,2021-06-10,09:36:58,112.75,-0.05,6,67632,卖盘,000538
4461,2021-06-10,09:37:00,112.72,-0.03,20,225446,中性盘,000538
4462,2021-06-10,09:37:05,112.72,0.0,9,101431,买盘,000538
4463,2021-06-10,09:37:07,112.69,-0.03,218,2454690,卖盘,000538
4464,2021-06-10,09:37:10,112.7,0.01,23,259164,买盘,000538
4465,2021-06-10,09:37:12,112.6,-0.1,15,169046,中性盘,000538
4466,2021-06-10,09:37:16,112.6,0.0,54,607900,中性盘,000538
4467,2021-06-10,09:37:19,112.69,0.09,23,259164,买盘,000538
4468,2021-06-10,09:37:22,112.65,-0.04,3,33801,中性盘,000538
4469,2021-06-10,09:37:25,112.68,0.03,4,45062,买盘,000538
4470,2021-06-10,09:37:28,112.69,0.01,18,202828,买盘,000538
4471,2021-06-10,09:37:31,112.72,0.03,10,112718,买盘,000538
4472,2021-06-10,09:37:34,112.69,-0.03,5,56346,卖盘,000538
4473,2021-06-10,09:37:36,112.7,0.01,4,45080,中性盘,000538
4474,2021-06-10,09:37:40,112.7,0.0,6,67625,中性盘,000538
4475,2021-06-10,09:37:43,112.68,-0.02,141,1588634,卖盘,000538
4476,2021-06-10,09:37:45,112.67,-0.01,46,518248,中性盘,000538
4477,2021-06-10,09:37:49,112.6,-0.07,8,90121,卖盘,000538
4478,2021-06-10,09:37:52,112.6,0.0,38,428012,卖盘,000538
4479,2021-06-10,09:37:55,112.58,-0.02,5,56290,中性盘,000538
4480,2021-06-10,09:37:58,112.6,0.02,9,101308,买盘,000538
4481,2021-06-10,09:38:01,112.58,-0.02,18,202577,买盘,000538
4482,2021-06-10,09:38:04,112.54,-0.04,23,258817,中性盘,000538
4483,2021-06-10,09:38:07,112.58,0.04,36,405149,买盘,000538
4484,2021-06-10,09:38:10,112.6,0.02,41,461613,买盘,000538
4485,2021-06-10,09:38:12,112.54,-0.06,54,607877,卖盘,000538
4486,2021-06-10,09:38:15,112.69,0.15,28,315247,买盘,000538
4487,2021-06-10,09:38:19,112.69,0.0,11,123932,买盘,000538
4488,2021-06-10,09:38:22,112.61,-0.08,7,78841,中性盘,000538
4489,2021-06-10,09:38:25,112.61,0.0,9,101339,中性盘,000538
4490,2021-06-10,09:38:28,112.6,-0.01,8,90080,卖盘,000538
4491,2021-06-10,09:38:30,112.6,0.0,45,506696,买盘,000538
4492,2021-06-10,09:38:34,112.6,0.0,9,101339,买盘,000538
4493,2021-06-10,09:38:37,112.61,0.01,17,191423,买盘,000538
4494,2021-06-10,09:38:39,112.61,0.0,9,101357,卖盘,000538
4495,2021-06-10,09:38:43,112.62,0.01,40,450454,买盘,000538
4496,2021-06-10,09:38:45,112.65,0.03,4,45060,卖盘,000538
4497,2021-06-10,09:38:49,112.58,-0.07,58,653097,卖盘,000538
4498,2021-06-10,09:38:52,112.68,0.1,7,78873,买盘,000538
4499,2021-06-10,09:38:55,112.66,-0.02,6,67604,卖盘,000538
4500,2021-06-10,09:38:58,112.65,-0.01,5,56325,卖盘,000538
4501,2021-06-10,09:39:01,112.6,-0.05,15,168957,卖盘,000538
4502,2021-06-10,09:39:04,112.6,0.0,17,191433,卖盘,000538
4503,2021-06-10,09:39:07,112.6,0.0,17,191433,卖盘,000538
4504,2021-06-10,09:39:09,112.61,0.01,13,146391,买盘,000538
4505,2021-06-10,09:39:13,112.6,-0.01,22,247718,卖盘,000538
4506,2021-06-10,09:39:16,112.5,-0.1,79,889167,卖盘,000538
4507,2021-06-10,09:39:18,112.48,-0.02,37,416235,卖盘,000538
4508,2021-06-10,09:39:22,112.32,-0.16,89,999829,卖盘,000538
4509,2021-06-10,09:39:25,112.25,-0.07,8,89826,卖盘,000538
4510,2021-06-10,09:39:27,112.28,0.03,18,201937,买盘,000538
4511,2021-06-10,09:39:31,112.25,-0.03,6,67336,中性盘,000538
4512,2021-06-10,09:39:33,112.2,-0.05,25,280310,中性盘,000538
4513,2021-06-10,09:39:37,112.07,-0.13,17,190587,卖盘,000538
4514,2021-06-10,09:39:39,112.16,0.09,77,863073,买盘,000538
4515,2021-06-10,09:39:43,112.16,0.0,6,67272,买盘,000538
4516,2021-06-10,09:39:46,112.05,-0.11,62,694816,卖盘,000538
4517,2021-06-10,09:39:49,112.16,0.11,142,1592234,买盘,000538
4518,2021-06-10,09:39:52,112.03,-0.13,5,56041,买盘,000538
4519,2021-06-10,09:39:55,112.16,0.13,16,179335,中性盘,000538
4520,2021-06-10,09:39:58,112.06,-0.1,19,212888,中性盘,000538
4521,2021-06-10,09:40:01,112.1,0.04,29,324961,买盘,000538
4522,2021-06-10,09:40:05,112.23,0.13,61,683399,买盘,000538
4523,2021-06-10,09:40:07,112.08,-0.15,9,100936,卖盘,000538
4524,2021-06-10,09:40:10,112.23,0.15,39,437154,买盘,000538
4525,2021-06-10,09:40:13,112.23,0.0,4,44892,买盘,000538
4526,2021-06-10,09:40:16,112.2,-0.03,30,336669,卖盘,000538
4527,2021-06-10,09:40:19,112.2,0.0,12,134634,买盘,000538
4528,2021-06-10,09:40:21,112.2,0.0,7,78534,买盘,000538
4529,2021-06-10,09:40:24,112.2,0.0,51,572222,买盘,000538
4530,2021-06-10,09:40:27,112.2,0.0,5,56100,卖盘,000538
4531,2021-06-10,09:40:30,112.2,0.0,19,213204,卖盘,000538
4532,2021-06-10,09:40:33,112.22,0.02,142,1593192,中性盘,000538
4533,2021-06-10,09:40:37,112.2,-0.02,24,269333,中性盘,000538
4534,2021-06-10,09:40:40,112.2,0.0,10,112195,卖盘,000538
4535,2021-06-10,09:40:43,112.17,-0.03,8,89750,卖盘,000538
4536,2021-06-10,09:40:45,112.17,0.0,3,33651,买盘,000538
4537,2021-06-10,09:40:49,112.17,0.0,18,201891,买盘,000538
4538,2021-06-10,09:40:52,112.14,-0.03,28,314063,卖盘,000538
4539,2021-06-10,09:40:55,112.14,0.0,27,302776,买盘,000538
4540,2021-06-10,09:40:58,112.14,0.0,10,112140,买盘,000538
4541,2021-06-10,09:41:01,112.2,0.06,60,672812,买盘,000538
4542,2021-06-10,09:41:04,112.17,-0.03,12,134616,卖盘,000538
4543,2021-06-10,09:41:06,112.2,0.03,7,78527,买盘,000538
4544,2021-06-10,09:41:10,112.23,0.03,10,112207,买盘,000538
4545,2021-06-10,09:41:12,112.2,-0.03,71,796574,卖盘,000538
4546,2021-06-10,09:41:16,112.23,0.03,10,112215,买盘,000538
4547,2021-06-10,09:41:18,112.42,0.19,182,2045486,买盘,000538
4548,2021-06-10,09:41:22,112.24,-0.18,38,427350,卖盘,000538
4549,2021-06-10,09:41:24,112.26,0.02,2,22454,中性盘,000538
4550,2021-06-10,09:41:28,112.24,-0.02,56,629066,卖盘,000538
4551,2021-06-10,09:41:31,112.6,0.36,11,123855,中性盘,000538
4552,2021-06-10,09:41:34,112.34,-0.26,14,157318,卖盘,000538
4553,2021-06-10,09:41:37,112.26,-0.08,51,572575,卖盘,000538
4554,2021-06-10,09:41:39,112.24,-0.02,20,224480,卖盘,000538
4555,2021-06-10,09:41:42,112.34,0.1,12,134884,中性盘,000538
4556,2021-06-10,09:41:46,112.57,0.23,9,101174,买盘,000538
4557,2021-06-10,09:41:49,112.54,-0.03,1,11254,中性盘,000538
4558,2021-06-10,09:41:52,112.35,-0.19,11,123600,卖盘,000538
4559,2021-06-10,09:41:54,112.51,0.16,7,78747,中性盘,000538
4560,2021-06-10,09:41:58,112.5,-0.01,1,11250,中性盘,000538
4561,2021-06-10,09:42:01,112.5,0.0,5,56251,中性盘,000538
4562,2021-06-10,09:42:04,112.41,-0.09,62,697196,卖盘,000538
4563,2021-06-10,09:42:06,112.52,0.11,22,247406,买盘,000538
4564,2021-06-10,09:42:10,112.51,-0.01,5,56257,卖盘,000538
4565,2021-06-10,09:42:12,112.53,0.02,4,45010,买盘,000538
4566,2021-06-10,09:42:15,112.52,-0.01,2,22504,买盘,000538
4567,2021-06-10,09:42:19,112.52,0.0,17,191292,中性盘,000538
4568,2021-06-10,09:42:22,112.53,0.01,14,157536,卖盘,000538
4569,2021-06-10,09:42:25,112.53,0.0,5,56265,卖盘,000538
4570,2021-06-10,09:42:28,112.54,0.01,21,236323,买盘,000538
4571,2021-06-10,09:42:30,112.6,0.06,47,529197,买盘,000538
4572,2021-06-10,09:42:34,112.54,-0.06,30,337640,卖盘,000538
4573,2021-06-10,09:42:37,112.53,-0.01,4,45016,卖盘,000538
4574,2021-06-10,09:42:40,112.5,-0.03,66,742721,卖盘,000538
4575,2021-06-10,09:42:43,112.52,0.02,8,90004,买盘,000538
4576,2021-06-10,09:42:45,112.42,-0.1,15,168701,中性盘,000538
4577,2021-06-10,09:42:48,112.5,0.08,14,157492,买盘,000538
4578,2021-06-10,09:42:52,112.51,0.01,25,281251,买盘,000538
4579,2021-06-10,09:42:54,112.5,-0.01,6,67501,卖盘,000538
4580,2021-06-10,09:42:58,112.51,0.01,11,123759,买盘,000538
4581,2021-06-10,09:43:00,112.51,0.0,110,1237866,买盘,000538
4582,2021-06-10,09:43:04,112.51,0.0,67,753948,卖盘,000538
4583,2021-06-10,09:43:07,112.6,0.09,15,168811,买盘,000538
4584,2021-06-10,09:43:10,112.51,-0.09,30,337600,卖盘,000538
4585,2021-06-10,09:43:12,112.52,0.01,6,67520,卖盘,000538
4586,2021-06-10,09:43:16,112.52,0.0,19,213827,卖盘,000538
4587,2021-06-10,09:43:18,112.52,0.0,73,821382,买盘,000538
4588,2021-06-10,09:43:22,112.55,0.03,13,146306,买盘,000538
4589,2021-06-10,09:43:24,112.51,-0.04,66,742529,卖盘,000538
4590,2021-06-10,09:43:28,112.6,0.09,33,371529,买盘,000538
4591,2021-06-10,09:43:30,112.52,-0.08,48,540252,卖盘,000538
4592,2021-06-10,09:43:34,112.62,0.1,10,112589,中性盘,000538
4593,2021-06-10,09:43:37,112.6,-0.02,45,506692,买盘,000538
4594,2021-06-10,09:43:39,112.52,-0.08,26,292817,卖盘,000538
4595,2021-06-10,09:43:43,112.64,0.12,16,180147,买盘,000538
4596,2021-06-10,09:43:46,112.6,-0.04,8,90080,中性盘,000538
4597,2021-06-10,09:43:48,112.6,0.0,5,56300,买盘,000538
4598,2021-06-10,09:43:51,112.54,-0.06,100,1125664,卖盘,000538
4599,2021-06-10,09:43:55,112.54,0.0,8,90036,中性盘,000538
4600,2021-06-10,09:43:58,112.54,0.0,9,101286,买盘,000538
4601,2021-06-10,09:44:01,112.52,-0.02,68,765258,卖盘,000538
4602,2021-06-10,09:44:05,112.54,0.02,17,191348,买盘,000538
4603,2021-06-10,09:44:07,112.52,-0.02,4,45008,卖盘,000538
4604,2021-06-10,09:44:10,112.6,0.08,7,78786,买盘,000538
4605,2021-06-10,09:44:13,112.54,-0.06,8,90038,卖盘,000538
4606,2021-06-10,09:44:16,112.59,0.05,11,123818,买盘,000538
4607,2021-06-10,09:44:19,112.54,-0.05,3,33762,卖盘,000538
4608,2021-06-10,09:44:22,112.56,0.02,20,225171,买盘,000538
4609,2021-06-10,09:44:24,112.6,0.04,13,146356,买盘,000538
4610,2021-06-10,09:44:28,112.56,-0.04,10,112556,卖盘,000538
4611,2021-06-10,09:44:30,112.56,0.0,28,315153,买盘,000538
4612,2021-06-10,09:44:34,112.53,-0.03,43,483935,卖盘,000538
4613,2021-06-10,09:44:36,112.6,0.07,65,731720,买盘,000538
4614,2021-06-10,09:44:40,112.54,-0.06,50,562954,卖盘,000538
4615,2021-06-10,09:44:42,112.6,0.06,12,135117,买盘,000538
4616,2021-06-10,09:44:46,112.61,0.01,15,168919,卖盘,000538
4617,2021-06-10,09:44:49,112.6,-0.01,48,540516,卖盘,000538
4618,2021-06-10,09:44:51,112.61,0.01,44,495440,买盘,000538
4619,2021-06-10,09:44:55,112.64,0.03,33,371720,买盘,000538
4620,2021-06-10,09:44:57,112.66,0.02,36,405563,买盘,000538
4621,2021-06-10,09:45:01,112.66,0.0,9,101388,买盘,000538
4622,2021-06-10,09:45:05,112.63,-0.03,78,882652,卖盘,000538
4623,2021-06-10,09:45:07,112.7,0.07,33,371881,买盘,000538
4624,2021-06-10,09:45:09,112.7,0.0,67,754686,买盘,000538
4625,2021-06-10,09:45:13,112.72,0.02,10,112704,买盘,000538
4626,2021-06-10,09:45:16,112.72,0.0,11,123984,买盘,000538
